time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,16.4916084,2.284772733,1.087171552,-0.010770674,2.530265684,3.527006732,0.428804608
1.64617E+18,16.50158936,2.798412575,0.97908001,-0.102577893,2.966518639,3.610658129,0.283008544
1.64617E+18,16.51157153,3.221282598,0.903107947,-0.199301214,3.351415599,3.616091223,0.270850811
1.64617E+18,16.52155249,3.577946165,0.870832402,-0.265935248,3.691987187,3.539907079,0.407338368
1.64617E+18,16.53153442,3.755876966,0.763181005,-0.262259044,3.841593008,3.375485168,0.599353842
1.64617E+18,16.54151489,3.829176011,0.572895749,-0.172232444,3.875624141,3.139601093,0.800063662
1.64617E+18,16.55149683,3.833307997,0.466705073,-0.152574242,3.864627113,2.862977299,0.959992396
1.64617E+18,16.56147803,3.810278419,0.400566421,-0.137375796,3.833738019,2.586905465,1.026874733
1.64617E+18,16.57145996,3.717732821,0.263680747,-0.146437785,3.729947572,2.350254196,0.984061539
1.64617E+18,16.58144092,3.577629354,0.037492988,-0.216171246,3.584350363,2.174246709,0.872646608
1.64617E+18,16.59142285,3.346095558,-0.192097858,-0.319293183,3.366779649,2.053526077,0.743112464
1.64617E+18,16.60140381,2.976549713,-0.377586528,-0.350873731,3.020849575,1.98536605,0.644209158
1.64617E+18,16.61138599,2.503576227,-0.59772507,-0.28412177,2.589574167,1.982201887,0.639173426
1.64617E+18,16.62136694,1.896233434,-0.770367117,-0.064709642,2.04776807,2.054023351,0.736350668
1.64617E+18,16.63134888,1.1919056,-0.857397166,0.206846369,1.482752265,2.208006891,0.868149906
1.64617E+18,16.64132983,0.484231962,-0.912700536,0.404023357,1.109386197,2.440481604,0.95019891
1.64617E+18,16.65131201,-0.231014741,-0.974116251,0.465128252,1.103908769,2.729840666,0.941332529
1.64617E+18,16.66129297,-0.903887115,-1.084895131,0.398422906,1.467225332,3.04251935,0.865580773
1.64617E+18,16.67127393,-1.424684428,-1.328769062,0.291625643,1.9698727,3.338792757,0.778328985
1.64617E+18,16.68125586,-1.803513649,-1.541018605,0.153016359,2.377144049,3.58098492,0.686021854
1.64617E+18,16.69123682,-2.18242821,-1.563802391,0.04144231,2.685179375,3.751746408,0.567381741
1.64617E+18,16.70121899,-2.517985861,-1.610351376,-0.043356655,2.989207947,3.846513017,0.447882295
1.64617E+18,16.71119995,-2.834627214,-1.70376908,-0.059382529,3.307788809,3.870359224,0.405991842
1.64617E+18,16.72118188,-3.152871325,-1.710491082,-0.067240403,3.587603463,3.840329126,0.454679805
1.64617E+18,16.73116284,-3.451387239,-1.603307888,-0.11992336,3.807499398,3.788459555,0.507114721
1.64617E+18,16.74114502,-3.724448978,-1.439785259,-0.281640876,4.002976813,3.729774804,0.534720248
1.64617E+18,16.75112598,-3.945124111,-1.411173789,-0.585977495,4.23069561,3.663661102,0.537717533
1.64617E+18,16.76110815,-4.066097931,-1.522002939,-0.880281198,4.429959403,3.535492874,0.540029982
1.64617E+18,16.77108911,-3.927615343,-1.710280654,-0.967799176,4.391794331,3.287277976,0.634104301
