seconds_elapsed,z,y,x,a,ave,std
22.22478345,-2.251021854,-1.124691427,0.688784228,1.318845905,1.897217607,0.371648883
22.23476611,-0.772578364,-1.842039487,-0.311085801,1.868123081,1.890820994,0.381955995
22.24474927,0.134749849,-1.867339348,-0.69748396,1.993348969,1.829186335,0.427642163
22.25473218,1.020335565,-1.469454713,-0.75606036,1.652550883,1.793722833,0.427262443
22.26471533,1.858034928,-1.630658836,-0.739547616,1.79052476,1.812572472,0.424769225
22.27469824,1.836775867,-2.145721405,-0.61847472,2.233076651,1.859503787,0.445176788
22.28468018,1.346301211,-2.359486905,-0.79866996,2.490994211,1.924574278,0.533766833
22.29466333,1.189932254,-2.354418516,-0.513277147,2.409717821,1.97011579,0.595956824
22.30464624,2.073770267,-1.684055495,-0.618032237,1.793880363,1.993894085,0.6173809
22.31462915,0.890516688,-1.308950263,-0.553364791,1.42111343,2.020583353,0.613916598
22.3246123,0.321365459,-1.229528935,0.250961843,1.254879775,2.152951504,0.613093863
22.33459521,0.264477597,-1.043244147,0.691799119,1.251776486,2.373665184,0.646437475
22.34457813,-0.229226177,-1.055110526,1.253844169,1.638713954,2.55721201,0.556100824
22.35456128,-0.582769347,-0.804596719,1.655922456,1.841047273,2.673398886,0.466162846
22.36454321,-1.007468047,-0.696397041,2.149860112,2.259837901,2.764268646,0.374636404
22.37452612,-1.645980908,-1.087434002,2.670895618,2.883781564,2.893093741,0.399686009
22.38450928,-2.464989599,-0.781627932,2.840842435,2.946409334,3.04484594,0.603474263
22.39449219,-2.882957822,-0.249443547,2.635723475,2.647500768,3.304504683,0.959096085
22.40447534,-3.348031494,0.836544348,1.883342534,2.060773046,3.721317007,1.391317098
22.41445801,-3.477492571,2.455259648,1.227028643,2.744794934,4.296814208,1.733568493
22.42444141,-2.162913363,3.232146522,1.240478784,3.462016573,4.801085141,1.930954652
22.43442432,-0.344959393,2.623994751,1.626570544,3.087244756,5.196920549,2.019568121
22.44440723,-0.990084512,1.676782874,2.2431368,2.800582709,5.659081391,2.012702191
22.45438916,-3.331241687,0.932038273,2.586967627,2.749744869,6.17040037,1.86568613
22.46437231,-4.106792345,1.428473299,3.247829829,3.548088861,6.636491189,1.49909251
22.47435547,-2.835836297,2.491558457,3.62816887,4.401303545,6.916746164,1.105931181
22.48433813,-1.172321924,2.717147082,4.831348144,5.542996766,6.996089928,0.938388673
22.49432104,0.185072197,2.288100416,6.42007221,6.815624014,6.94527222,1.02542722
22.50430444,-0.439392119,2.001553172,7.555107921,7.815745058,6.629305401,1.425463197
22.51428711,-2.560447577,1.801246289,7.576327235,7.787504258,6.057903891,1.901203743
22.52427002,-4.212852673,2.327929153,7.045753793,7.420370655,5.50238612,2.114315051
22.5342522,-4.472240106,3.56148486,6.836829888,7.708853178,5.167703322,2.048074328
22.54423511,-3.619602702,3.946918594,6.85927319,7.913772494,5.043414533,1.924049091
22.55421826,-2.912624646,3.595245675,6.480122482,7.410653064,5.087831915,1.993667126
22.56420117,-3.156908034,1.958940358,6.040957158,6.350638606,5.331597526,2.375279247
22.57418408,-3.944660001,0.016856442,5.194713838,5.194741187,5.653525687,2.68901603
22.58416724,-4.214391134,-0.567267388,5.002760941,5.034819691,5.965530754,2.796541702
22.59415015,-3.017933278,0.015867431,3.655921385,3.655955819,6.177974718,2.798461994
22.6041333,-1.403488495,0.894769158,1.901751028,2.101729959,6.494002049,2.671365792
22.61411646,-0.376065017,2.229794357,0.106296493,2.232326549,6.973654905,2.234561535
22.62409839,0.510111084,3.711320032,-1.679241957,4.073542675,7.252116548,1.746590125
22.6340813,2.130464799,5.783796752,-2.890744238,6.465965289,7.103058089,2.048933754
22.64406421,3.800253284,7.558798008,-3.566488367,8.357946315,6.546698658,2.773600017
22.65404712,5.986380933,9.058959994,-3.863215936,9.848309171,5.792205779,3.175381185
22.66403027,7.076641683,8.744681863,-3.887661518,9.569920217,4.942416477,3.112660575
22.67401318,6.963250282,7.38634067,-3.818080032,8.314791857,4.038550681,2.945527379
22.68399634,6.082890758,6.101230132,-3.745662154,7.159259326,3.267744833,2.726004957
22.69397925,4.810559623,5.543953977,-3.965545845,6.81622913,2.758149328,2.408753755
22.70396143,1.887915249,5.558789727,-4.084828935,6.898258523,2.576750027,2.150809227
22.71394434,-4.279187724,4.364068485,-2.474797584,5.016942976,2.579840138,2.157029011
22.723927,-6.712752257,2.555985044,-0.372307564,2.582958085,2.819957078,2.518344457
22.73391016,-5.023939923,0.900882088,-0.051815527,0.902370979,3.304246194,2.867634962
22.74389331,-0.649154813,0.091034608,0.807904821,0.813017527,3.940766278,2.968512591
22.75387622,2.947204961,-0.131215812,1.344026106,1.350416144,4.568542679,2.90378067
22.76385913,5.623990221,0.293804667,0.442626717,0.531262264,5.154865299,2.784275373
22.77384229,7.544567823,0.416575891,-0.441123473,0.606733377,5.941936363,2.459534258
22.78382446,7.00682522,-0.765698541,-1.915967185,2.06330427,6.825624839,1.910010964
22.79380713,4.78013935,-2.975429769,-4.021092376,5.00223612,7.611242644,1.311553368
22.80379028,2.778042864,-4.19292749,-5.516576141,6.929159636,8.108161561,1.161722228
22.81377319,1.596764457,-4.853609075,-5.609890384,7.418112373,8.373902366,1.165566075
22.82375635,1.508018545,-5.3621665,-5.137159475,7.425849247,8.539445315,1.135225043
22.83373926,1.937833564,-5.834416348,-4.333265059,7.267571822,8.609327153,1.084917904
22.84372217,2.983250964,-5.912317334,-3.914548064,7.090781536,8.569209598,1.139819069
22.85370532,4.353358875,-5.804310548,-4.283294867,7.213642343,8.428251607,1.376518219
22.86368726,4.676285592,-6.166642808,-5.706633433,8.401972903,8.124296251,1.861364046
22.87367017,4.908418524,-6.502580397,-6.848238586,9.443618139,7.453555771,2.672304867
22.88365332,5.331982959,-6.741525932,-7.276534726,9.91948232,6.771277076,2.935165574
22.89363623,5.057885447,-6.883051541,-7.21477122,9.971425288,6.816006537,2.985772683
22.90361914,4.363811588,-6.875224208,-6.680836193,9.586567694,7.823187345,4.93970764
22.91360229,3.558767125,-6.639212389,-6.184660111,9.073541857,9.224763519,6.857366641
22.92358521,2.910680818,-5.933622572,-5.549986243,8.124667631,10.11774819,7.343718036
22.93356812,2.12379482,-5.109118791,-4.587406993,6.86639627,10.27824301,7.315891173
22.94355127,1.187040185,-4.347777276,-3.656895491,5.681201622,9.977383629,7.509319756
22.9535332,-1.07758247,-3.208524824,-2.669903684,4.17408879,9.481101314,7.929110084
22.96351611,-4.050416962,-1.434880243,-0.901487506,1.694568097,9.164276969,8.193715107
22.97349902,-8.002834153,1.781689355,1.922066379,2.620831189,9.157964408,8.199489732
22.98348242,-10.2219528,6.756001032,7.862983784,10.36677693,9.037756868,8.302608382
22.99346533,-11.72263092,13.66714937,14.66084009,20.04323337,8.344355642,8.450885457
23.003448,-8.758293624,17.38208642,15.96662224,23.60232943,7.107878429,7.499770439
23.0134314,-3.153258279,12.91568452,12.54221244,18.00338856,5.842386245,5.377043166
23.02341504,-1.138766568,6.297015155,7.417076584,9.729615867,5.017646683,3.869758632
23.03339697,-1.447112533,1.762321807,3.431743212,3.857802435,4.749551626,3.618756031
23.04337988,-3.487179268,0.592685322,-0.405945484,0.718378471,5.575861767,4.215064466
23.05336304,-1.046772321,0.751138685,-0.668966014,1.005845342,7.060954347,4.815458793
23.06334595,1.525321708,1.61435126,0.235530465,1.631442487,8.367154174,4.767148059
23.0733291,-1.099599072,1.406388893,0.186917825,1.41875579,9.196332323,4.212281845
23.08331177,-0.102166243,3.414591002,0.35276276,3.432764669,9.824000597,3.394929958
23.09329517,4.78215595,7.678191865,0.064317866,7.678461245,10.08797717,2.962841372
23.10327808,5.60850156,10.46556516,-3.212114373,10.94740759,9.645904334,3.559163889
23.11326001,-0.53419324,7.871257691,-5.763913656,9.755992941,8.617234632,4.417404879
23.12324292,-0.600860299,0.745049721,-7.009178505,7.048665292,7.93093749,4.710567548
23.13322607,0.466497422,-4.479048033,-11.26296758,12.12090385,7.798416874,4.751982803
23.14320898,-1.706747804,-8.023041659,-13.34293963,15.56930427,7.242435668,4.533975455
23.15319189,-1.803053776,-6.63238342,-12.4062772,14.06784361,6.132097185,3.627852264
23.1631748,3.334621393,-1.668162929,-9.782004219,9.923223977,4.889511504,2.708467255
23.1731582,8.903340393,2.263139578,-7.355132461,7.695438537,3.996059305,2.350604901
23.18314087,9.980470443,1.478503696,-5.889792198,6.072530388,3.443875599,2.045490439
23.19312305,10.03547512,0.351227513,-3.238744021,3.257732892,3.086065224,1.858807576
23.20310596,9.514570257,0.64648764,-0.136353175,0.660710569,2.973905875,1.878796107
23.21308887,7.631397965,1.346533851,2.560550745,2.893021522,3.028451074,1.817774471
23.22307202,5.145446826,1.746947128,5.450335782,5.723459129,2.847897838,1.909608273
23.23305493,2.28293558,1.511346228,6.384650183,6.561091783,2.428507396,1.67858065
23.24303784,0.028392676,0.251517431,4.458831174,4.465919442,1.997496849,0.96290649
23.253021,-0.704202162,-0.521862312,1.556849503,1.641986799,1.785756537,0.534196037
23.26300293,-1.070102928,-0.809159497,-0.568148336,0.988701989,1.901895075,0.611035541
23.27298608,-2.370591652,-0.975898458,-1.942206373,2.17360148,2.106524237,0.61358814
23.28296875,-3.396365609,-0.8573317,-2.34246592,2.494426633,2.162066849,0.641643618
23.29295215,-2.914106409,-0.808504833,-1.977223179,2.136139407,2.130446115,0.632207599
23.30293506,-1.009535939,-0.84397479,-0.861704508,1.206162553,2.111845666,0.634498576
23.31291797,1.568248849,-1.087433418,-0.011010657,1.08748916,2.151745376,0.587063317
23.32290088,2.705615049,-1.503724062,0.279913504,1.529554715,2.203220342,0.508847013
23.33288403,2.434303369,-2.152172773,0.659614832,2.250986311,2.213346294,0.496190573
23.34286621,1.89669053,-2.263259405,0.627045273,2.34851632,2.184911265,0.501339658
23.35284888,1.721734945,-2.593157714,1.065095621,2.803372186,2.208065441,0.513558931
23.36283179,2.100323928,-2.421139351,1.830101212,3.034993609,2.198461308,0.503128333
23.37281519,1.095103002,-1.870083094,1.987556504,2.729027598,2.140540784,0.431771265
23.3827981,-0.333347062,-1.234010465,1.794953326,2.178219289,2.103544019,0.39395565
23.39278076,-1.715452796,-0.986786347,1.682046055,1.950134925,2.081432481,0.395346639
23.40276392,-2.406918518,-0.647040013,1.468971313,1.605159649,2.099341833,0.39304295
23.41274707,-2.462550974,-0.613908143,1.479961494,1.602238819,2.169568448,0.359804494
23.422729,-2.627792974,-0.372411755,1.587723073,1.630814236,2.326475594,0.41593485
23.43271191,-2.420673487,0.005821838,1.966627405,1.966636022,2.678306207,0.893059291
23.44269482,-2.173290964,0.897649681,2.418868484,2.580058079,3.200025027,1.582620039
23.45267822,-2.256991138,1.574088807,2.20269943,2.707330854,3.729201004,2.09016456
23.46266089,-2.307977813,1.636929002,1.830671997,2.45578837,4.177191066,2.293353092
23.47264404,-1.939270612,1.402306592,1.897024,2.359059947,4.56637068,2.298422433
23.48262695,-2.174403748,0.639331923,1.849732526,1.957103912,4.957665348,2.221110419
23.49260913,-2.611452372,0.254246564,2.113994433,2.129228447,5.489543219,2.070631224
