a,ave,std,class
11.08712452,10.96558282,4.157675346,1
14.79195445,10.19346293,4.739630456,1
12.75500449,9.130076216,4.781345947,1
6.899682516,8.343680073,4.767156373,1
13.6702027,8.138437091,4.868022468,1
16.72424019,7.203955218,4.606330503,1
14.95995667,5.837152225,3.465101228,1
9.429383001,4.572435123,1.82400029,1
5.111153107,3.861758735,0.984423216,1
4.227126584,3.571016256,1.001681454,1
3.365925638,3.327453063,1.103478293,1
4.158087269,3.137394367,1.236180012,1
4.891043057,2.918736158,1.229665795,1
4.847252694,2.730187202,1.04320733,1
4.325383978,2.48994809,0.768447229,1
3.056210254,2.232419719,0.491980968,1
2.312785652,2.137496745,0.408344605,1
2.322619116,2.142350793,0.410681256,1
2.20372832,2.133119308,0.407550964,1
1.791494654,2.131039605,0.407238288,1
1.465338672,2.12730205,0.410495899,1
1.971505185,2.092928804,0.473970699,1
3.005553493,2.013098384,0.548990787,1
2.444861576,1.903734544,0.438129577,1
1.750100264,1.924878307,0.467829005,1
2.106980513,2.010443685,0.504823716,1
2.361326133,2.021353927,0.507961382,1
2.230304269,2.103502101,0.612058706,1
2.182931293,2.274743758,0.825806776,1
1.754119105,2.431355836,0.934850275,1
1.121606211,2.657660507,1.014073765,1
1.173200986,2.945954153,0.943766524,1
1.911915094,3.243170958,0.794953866,1
2.656299205,3.504488545,0.742140445,1
2.605754045,3.763774972,0.846161648,1
2.216082934,4.193973292,1.176973904,1
3.182807873,4.852827131,1.638835466,1
3.942720837,5.515642871,2.103776113,1
3.749052076,6.142686883,2.447845785,1
4.017165808,6.821612944,2.624921379,1
4.004542674,7.503763581,2.692966184,1
4.145369039,8.158042564,2.554576749,1
4.52509096,8.711599764,2.200273594,1
5.249163478,9.118571128,1.710045822,1
6.907737246,9.351664449,1.268614607,1
8.804621317,9.25627131,1.468859916,1
9.810965275,8.731462839,2.260624764,1
10.21316096,8.095624101,2.715927742,1
10.53831268,7.736957624,2.648595723,1
10.83867218,7.787355638,2.705602411,1
10.54733251,8.146116046,3.266197913,1
9.680941043,8.679595941,3.973846677,1
8.594804596,9.274647047,4.491094833,1
7.58009669,9.687291659,4.597971981,1
5.953805856,9.920965189,4.544005373,1
3.556536604,10.10274213,4.416230785,1
3.452577892,10.28263482,4.176016974,1
6.626496191,10.25402724,4.22341877,1
11.04229282,9.824330071,4.755681091,1
14.42627625,8.96092975,5.217515194,1
15.88213146,7.758427023,5.205035248,1
15.6314521,6.420048031,4.633414093,1
12.72125072,5.153783953,3.545589997,1
9.91683199,4.106572668,2.567410859,1
7.771575298,3.31101,1.744427508,1
5.355463457,2.979271087,1.036338517,1
3.166502095,3.074088405,1.267090687,1
2.329524512,3.57220991,1.982601979,1
2.408289617,4.165171047,2.37095097,1
2.40124898,4.822131395,2.682792896,1
2.498341541,5.561949495,2.922555364,1
2.968811323,6.397737965,3.115630714,1
2.249137864,7.233423434,3.203354217,1
1.961205312,8.164959754,2.963989103,1
4.454186167,9.133551377,2.282750495,1
6.303636637,9.81745273,1.737812122,1
8.147717146,10.24134079,1.287707802,1
8.259135879,10.38484742,1.114738087,1
8.9778931,10.40789795,1.072112593,1
9.79942998,10.22537684,1.404016791,1
10.85622624,9.821805259,1.944451957,1
11.32566602,9.187549934,2.467638089,1
11.56450107,8.321130512,3.023304594,1
11.64712154,7.41064374,3.270344654,1
11.29319969,7.4766752,3.360636424,1
10.54251721,8.771542035,6.022273674,1
9.582783505,10.72406144,8.803095787,1
8.489641121,12.04725112,9.499037815,1
7.152682012,12.37286395,9.427042268,1
5.763714194,12.16163869,9.564305493,1
4.513672987,11.9015072,9.767986405,1
2.661471802,11.84191957,9.81457903,1
2.459633343,11.82349062,9.831957605,1
12.30743614,11.79267298,9.861697712,1
24.24186803,10.83945912,10.22004271,1
30.06771131,8.738028286,9.373628233,1
22.8146803,6.646211272,6.165274067,1
11.74576943,5.67349597,3.882208828,1
5.040429366,5.538798418,3.687681592,1
3.16239926,5.958550567,3.842699489,1
3.917796759,7.005906279,4.333796853,1
2.477182219,8.030696508,4.680194585,1
2.15145699,8.976916097,4.410500758,1
2.775297521,9.441078975,3.880114952,1
3.227559707,9.512166786,3.762055517,1
9.149541166,9.500484941,3.781682366,1
13.08752729,8.912379773,4.222169396,1
10.39879391,7.98526051,4.221486253,1
9.237950856,7.340121517,4.295655486,1
13.63595638,6.795781611,4.365006411,1
14.16569904,5.795213142,3.791489144,1
11.93937811,4.807251052,2.573046105,1
6.793085771,4.026580702,0.984835903,1
3.486175628,3.682596644,0.362711684,1
3.110741257,3.582651296,0.510611548,1
3.268489483,3.470690295,0.692251823,1
3.816334657,3.356840199,0.801193079,1
3.947403985,3.179902205,0.872393132,1
3.794551795,2.979727713,0.902457569,1
3.630271688,2.836344339,0.87509676,1
4.286078144,2.704191607,0.844472678,1
4.132674613,2.44318352,0.707453702,1
3.353245191,2.148726287,0.534668639,1
2.486722147,1.922559034,0.448764668,1
1.991131246,1.795759831,0.450578741,1
2.12998852,1.787702621,0.447724438,1
2.046954723,1.81954824,0.481025027,1
1.945659065,1.87523633,0.533500901,1
2.360718056,1.934201434,0.569403311,1
2.30874437,1.902782224,0.553446475,1
1.675997268,1.798933192,0.564842494,1
1.188102284,1.750914861,0.592963101,1
1.091572662,1.812673349,0.562508071,1
1.21873012,1.890241346,0.508623441,1
1.91055914,1.966497664,0.456748391,1
2.448444713,2.057172665,0.521988738,1
2.603835618,2.225467393,0.811836394,1
2.535310105,2.448004928,1.128355964,1
2.046525963,2.714395034,1.399419469,1
1.27025404,3.132909815,1.725033418,1
1.195813962,3.775697882,2.07358216,1
1.805687162,4.519640475,2.332858149,1
1.867252632,5.257960186,2.518082734,1
1.981293305,6.013220238,2.520469884,1
2.817309147,6.779488886,2.336278838,1
4.131392001,7.425275359,2.023392243,1
4.829210962,7.837039664,1.705126849,1
5.199211167,8.052236531,1.424673355,1
6.231673773,8.139987644,1.264232647,1
7.69813471,8.005896142,1.507277781,1
8.635239893,7.657098048,1.892490556,1
9.188884273,7.159868973,2.198620056,1
9.419853145,6.560444393,2.373865058,1
9.643979788,6.006166395,2.287014973,1
9.275173878,5.661642059,1.947326414,1
8.249035048,5.639294767,1.906585816,1
6.981179639,5.836741025,2.239754809,1
6.076722293,6.119849393,2.527024936,1
4.890758757,6.429390611,2.687284446,1
4.210153767,6.756742138,2.679287577,1
3.662949147,7.005463684,2.543336547,1
3.194638463,7.162825306,2.374754281,1
3.877073168,7.196213725,2.320454266,1
6.19873643,7.049617475,2.559505668,1
9.051700959,6.619726289,2.990969688,1
10.22349763,5.921781567,3.152026875,1
9.812263315,5.043625559,3.052955877,1
9.17213448,4.135666851,2.842637573,1
8.164274024,3.275475413,2.464812264,1
6.697369223,2.550535565,1.927944424,1
5.23656537,2.066733009,1.345754983,1
3.528522659,1.818402246,0.889795599,1
2.411110665,1.897810177,1.058338807,1
1.899824569,2.190218588,1.479794547,1
2.072253741,2.6382574,1.932931791,1
1.44193754,3.159861046,2.365248281,1
0.732676238,3.867625266,2.769657303,1
0.570220102,4.787056935,3.084550224,1
0.914875543,5.845018051,3.265805688,1
1.859343662,6.955681275,3.288797048,1
2.753257747,7.978023186,3.130883868,1
4.322601965,8.82433545,2.721225404,1
5.335194778,9.373140848,2.274775309,1
6.380212683,9.673710449,1.88687938,1
7.288290199,9.754851784,1.756442833,1
8.519579741,9.634305165,1.952062021,1
9.92699293,9.215837216,2.513869263,1
11.14983126,8.287941814,3.57053096,1
12.02150778,8.146159966,3.481103591,1
12.08276277,8.930380196,4.871483024,1
11.21638039,10.25445481,6.917939618,1
9.810655943,11.27657049,7.695893142,1
8.340890785,11.5471286,7.687155281,1
7.191626039,11.24945525,7.861212637,1
6.082824008,10.62096351,8.39370629,1
4.334900255,10.3362749,8.588809405,1
0.648038909,10.39201295,8.551409108,1
9.732012777,10.63476388,8.302182382,1
19.86371009,9.721384685,8.836497863,1
25.3235089,8.210413791,8.245087926,1
21.43753723,6.587493225,6.011649306,1
12.51623697,5.920439222,4.509214362,1
5.364157369,6.202280591,4.976531172,1
0.906708613,6.871649679,5.260829757,1
3.235937889,8.304685238,5.390983459,1
4.892280748,9.603376701,5.574640838,1
3.075548239,10.44200362,5.43181118,1
0.598220804,10.94355428,4.937534727,1
4.754001145,11.32266606,4.222405155,1
9.094303241,11.17261677,4.472424997,1
14.76699721,10.54963066,5.107358559,1
15.33465066,9.471658833,5.239362193,1
12.05784824,8.483201882,4.96525029,1
15.23706421,7.867192545,4.864656915,1
16.22285252,6.87629343,4.230392156,1
13.27854994,5.621654747,2.934309569,1
8.0910548,4.540522148,1.604233121,1
4.389338598,3.909777218,1.294277974,1
3.253508277,3.590915593,1.511417432,1
2.864442182,3.349027482,1.724587201,1
3.987278902,3.185909632,1.836234444,1
5.450081145,3.002810253,1.838484415,1
5.897754878,2.727182964,1.647631416,1
5.328073059,2.439514128,1.27879633,1
3.676465686,2.245896532,0.924206872,1
2.467223954,2.148798542,0.813141894,1
1.783605494,2.125880209,0.807051071,1
1.200722349,2.182244584,0.800836884,1
0.834627171,2.301039846,0.731539583,1
1.233263685,2.477379728,0.545745244,1
2.156285105,2.651949902,0.37113269,1
2.693808257,2.731479191,0.340329115,1
3.021066524,2.703464718,0.353550372,1
3.391897094,2.596784542,0.399574989,1
2.705485782,2.457889066,0.33528,1
2.238040631,2.44746481,0.328981217,1
2.34724924,2.473926075,0.321632042,1
2.38867497,2.452668708,0.336005481,1
2.598025995,2.393753774,0.389459602,1
2.978965419,2.358493331,0.385308984,1
2.951577999,2.34638877,0.367097551,1
2.413663522,2.347641822,0.369176666,1
1.954264767,2.51257238,0.634734749,1
2.002942333,2.960267554,1.306469928,1
2.601243221,3.566389135,1.962855843,1
2.502653285,4.130500755,2.372319601,1
2.134675572,4.67317956,2.551784909,1
1.799525631,5.211584013,2.527258735,1
2.245421564,5.822929643,2.36195556,1
2.857919801,6.431626352,2.134995182,1
2.964108524,6.945753243,1.806229579,1
4.062969098,7.437347941,1.23399455,1
6.431216505,7.836827416,0.512842111,1
8.064158145,7.953331706,0.240097637,1
8.242359422,7.887950643,0.285704612,1
7.929441336,7.724175167,0.454908618,1
7.518720107,7.431531187,0.926048878,1
7.91298193,7.109008882,1.318147,1
8.332388653,6.949108002,1.307866255,1
7.999188706,7.137057433,1.59637485,1
7.880055511,7.609486349,2.317694085,1
8.057763847,8.085157963,2.768660573,1
7.596259401,8.452751376,2.976821431,1
7.410347514,8.8821261,3.128133262,1
6.604604665,9.23421009,3.140781204,1
5.003001535,9.391517743,3.043008994,1
4.293497063,9.350648481,3.103811728,1
6.313973129,9.170040707,3.428402177,1
10.21188296,8.708838774,4.037666932,1
12.72347787,7.826322579,4.54525534,1
12.63677165,6.622159592,4.681396833,1
11.73369798,5.463103833,4.479244033,1
11.89000664,4.491164963,4.046769728,1
10.93118742,3.584083634,3.218510802,1
8.177681189,2.733818771,2.090788472,1
4.594308921,2.236266509,1.087294162,1
2.487419314,2.219514076,1.051536254,1
1.701953807,2.563220238,1.533980179,1
1.386721004,3.072624682,1.95219499,1
0.681848002,3.710952907,2.307793705,1
1.046214053,4.608701634,2.672215677,1
2.014309282,5.631371423,3.044161832,1
2.819193354,6.673240384,3.391066218,1
2.428538787,7.682362113,3.589688687,1
3.20215857,8.713164725,3.408451478,1
4.426784585,9.566549883,2.960728932,1
5.924480938,10.13349524,2.414710543,1
6.79599824,10.39367978,2.061516452,1
7.770003262,10.40371843,2.044144146,1
9.659335268,10.10862051,2.552778497,1
11.27291195,9.407178985,3.402227896,1
12.43299889,8.629777829,3.756791418,1
12.91041064,8.491040281,3.637501284,1
12.73656491,9.121503548,4.730884941,1
11.73601015,10.32685213,6.646192697,1
10.09623818,11.42204311,7.619282192,1
8.526326279,11.80393155,7.638939127,1
6.896384787,11.63960529,7.724869728,1
4.819024072,11.34575327,7.952255226,1
2.644919996,11.30574598,7.985925235,1
3.498900382,11.43017686,7.858689515,1
11.04562342,11.27302592,8.029575565,1
19.21504331,10.44471679,8.427672692,1
24.79005074,9.046881287,8.005761445,1
22.68791991,7.425440975,6.058103277,1
13.91512257,6.552331553,4.112160934,1
6.883063666,6.530902478,4.074118899,1
3.957864629,6.829407472,4.196502786,1
4.418951218,7.78702753,4.51267849,1
3.889228771,8.851043548,4.835913941,1
1.927390993,9.813244732,4.708504604,1
2.762532129,10.48926076,3.952349627,1
5.236688242,10.6887512,3.591158387,1
8.575647619,10.55578222,3.808602866,1
13.95682568,10.05667061,4.327133425,1
13.70083183,8.993159659,4.539589008,1
9.868113608,7.992191205,4.494535161,1
13.53406521,7.463824699,4.553134926,1
15.0591114,6.604631401,4.116301234,1
13.51124061,5.605519664,3.005663624,1
8.68755132,4.687351622,1.450429647,1
4.757436486,4.183381155,0.598044503,1
3.906998455,4.032500761,0.62395022,1
3.58453155,3.91658106,0.734402241,1
3.321716133,3.79455576,0.868559208,1
3.69114728,3.715320797,0.941185195,1
4.584448557,3.656776109,0.958909462,1
4.942132222,3.531891077,0.910037907,1
5.06799403,3.368341563,0.779497579,1
4.329560189,3.181722777,0.535426425,1
3.647846643,3.055378793,0.374569051,1
3.248632547,2.849078285,0.528098696,1
2.747801443,2.63607246,0.719038799,1
2.364278553,2.471156048,0.851435092,1
2.52936651,2.355884761,0.932292204,1
3.1057004,2.294827767,0.938901387,1
3.335598229,2.212249557,0.899437291,1
3.306637084,2.111382427,0.820936738,1
3.201806171,1.983428253,0.717921945,1
3.066120345,1.925151323,0.635587189,1
1.584841567,1.946943484,0.67673741,1
1.1185743,2.055527613,0.696743207,1
1.098637319,2.214737341,0.644388524,1
1.211565689,2.539745614,0.800266509,1
1.918796569,2.990511725,1.127714623,1
2.279918299,3.505871375,1.599206957,1
2.32692693,4.143028226,2.156138622,1
2.027095341,4.951678012,2.756262725,1
2.619036868,5.880972083,3.15177359,1
3.284041959,6.705489217,3.266969598,1
2.670682858,7.350660894,3.162983885,1
2.710671581,7.944766854,2.760492419,1
4.348720046,8.42341544,2.161405564,1
5.719226805,8.629556152,1.836899217,1
7.072393062,8.644780437,1.813193143,1
8.651486806,8.560368726,1.901907785,1
10.4134248,8.347297206,1.996752148,1
11.32003605,7.889454846,1.99541332,1
10.86420821,7.190615762,1.892672834,1
9.735758725,6.445586418,1.761806067,1
8.611742461,5.790415286,1.629709084,1
7.497157434,5.431955352,1.337807128,1
6.410127165,5.549129831,1.548313467,1
5.871469661,6.0664385,2.386745,1
6.228275951,6.66956566,2.955542426,1
6.520771607,7.095587532,3.161120784,1
5.835001196,7.374228944,3.220422162,1
4.331645207,7.641350393,3.192331785,1
3.413914776,8.012692985,2.99565871,1
3.184047402,8.294868324,2.663691762,1
5.027143123,8.357447909,2.547711432,1
8.668902219,8.079105339,3.006997837,1
11.58321386,7.361303715,3.582244299,1
11.90274126,6.333637875,3.695933206,1
10.48849467,5.249095516,3.488001488,1
9.307185726,4.246946092,3.271630159,1
8.506215688,3.483924309,2.867270119,1
8.045071128,2.953494991,2.329269007,1
6.235668163,2.619734739,1.740495845,1
3.809843252,2.566185374,1.633362091,1
2.243717431,2.831211363,1.98977989,1
1.490885979,3.336894633,2.380439548,1
1.306555457,3.959482679,2.618478464,1
1.057317667,4.681485699,2.777981603,1
0.467000431,5.581165913,2.912184341,1
1.676967893,6.653594685,2.804031465,1
3.201922514,7.655639381,2.631697104,1
4.7074686,8.484186033,2.392490594,1
5.700174515,9.089261872,2.10918497,1
6.460103139,9.493013184,1.783003198,1
7.300550139,9.700751166,1.519011125,1
7.716766432,9.706961372,1.509281424,1
8.526585658,9.525834731,1.814978457,1
10.05411981,9.052369414,2.501577706,1
11.19128815,8.225700215,3.27903893,1
11.69741485,7.704702176,3.17882304,1
11.48738904,7.876978539,3.427495917,1
10.75822698,8.711486098,4.903180982,1
9.737687635,9.763749284,6.18982425,1
8.537482966,10.48439091,6.553646404,1
7.362652193,10.72785439,6.521943684,1
5.90550003,10.59996583,6.598764313,1
3.791932485,10.2543098,6.918405459,1
1.787427818,10.06933384,7.110769852,1
5.981307765,10.1179524,7.055424381,1
13.42017848,9.673970409,7.431438936,1
19.83246462,8.491554059,7.677897181,1
21.28085885,6.6789047,6.885288368,1
16.94410388,4.904577246,4.891220796,1
10.97211774,3.977813739,3.055890769,1
6.083766638,4.073132538,3.279270767,1
2.448939732,4.524133882,3.794447792,1
1.942172914,5.049076188,3.833953502,1
2.27361335,6.2190176,4.443903243,1
1.541487881,7.650958242,5.186828767,1
1.596014987,9.019975674,5.200300796,1
1.705971024,9.938260437,4.582328073,1
3.537584312,10.27203583,4.062623962,1
7.676468814,10.32523381,3.976665083,1
11.92530573,9.955306773,4.359492961,1
10.59378008,9.135398988,4.671721621,1
7.698362783,8.484731255,4.872110051,1
13.64158704,8.173680172,5.009733812,1
16.59301977,7.31792689,4.725452094,1
15.23166221,6.247273061,3.575719043,1
10.77886261,5.348861172,1.976536852,1
5.04372491,4.917437508,0.94687544,1
4.069564171,5.006293327,0.995024647,1
3.977198434,5.068347488,0.953139357,1
3.726227877,4.997508163,1.052725534,1
4.087102757,4.85968976,1.276553131,1
4.587851951,4.637299475,1.555100168,1
5.084054215,4.383398057,1.738861551,1
5.88648148,4.134045832,1.798279161,1
6.247543317,3.946654993,1.700901263,1
6.464625971,3.718465616,1.520401949,1
5.932283093,3.348911748,1.229245409,1
4.690105787,2.925805233,0.967540123,1
3.268805178,2.568592286,0.907789455,1
2.34804385,2.371009757,0.948014625,1
1.86319991,2.32108299,0.960967791,1
2.048837775,2.337735267,0.954308749,1
2.590531964,2.347873937,0.951720678,1
4.012573087,2.267519276,0.961710292,1
3.96564955,1.985823024,0.809883605,1
2.769087286,1.726281505,0.484224419,1
1.701217944,1.688248797,0.410085618,1
1.117976319,1.795220723,0.523384964,1
1.292979883,1.974202116,0.565519742,1
1.848776181,2.201641146,0.689562284,1
2.029722684,2.410729538,0.849351403,1
2.150224468,2.638652953,1.007600511,1
1.786985358,2.925664044,1.215017819,1
1.19561057,3.392624855,1.541201883,1
1.370234352,4.100314167,1.942450424,1
2.388760207,4.925450417,2.322797127,1
2.770937207,5.668715707,2.568366902,1
2.90779025,6.365690358,2.632321258,1
3.567370188,7.067177396,2.550789599,1
3.939660092,7.693565378,2.377669103,1
4.30895684,8.208955675,2.043159824,1
5.020335377,8.586123162,1.585211142,1
6.456593463,8.773732459,1.221359784,1
8.27250369,8.683440935,1.408378067,1
9.621596857,8.300414056,1.902292067,1
